s dummy RR0 RR2 RR4 RR6 RR8
0.371108 0 0.64178 -1.45053 1.4992 -3.77137 2.83182
0.371963 0 1.96221 -3.70724 1.88348 -9.63884 3.55768
0.372821 0 4.56053 -5.67993 -4.37647 -14.7678 -8.26667
0.37368 0 1.94138 0.822713 -4.40088 2.13905 -8.31278
0.374542 0 0.500268 -0.910148 0.318305 -2.36638 0.601243
0.375405 0 0.51979 2.0068 1.5974 5.21767 3.01731
0.376271 0 0 0 0 0 0
0.377138 0 0 0 0 0 0
0.378007 0 0 0 0 0 0
0.378879 0 0.962085 -2.03689 1.74303 -5.29591 3.29239
0.379752 0 1.80511 -3.61745 2.64501 -9.40536 4.99614
0.380628 0 2.05092 -2.41858 -2.66213 -6.28832 -5.02847
0.381505 0 1.56498 0.514099 -2.33976 1.33666 -4.41954
0.382385 0 0 0 0 0 0
0.383266 0 0 0 0 0 0
0.38415 0 0.721192 -0.663963 -1.43232 -1.7263 -2.70548
0.385035 0 1.96452 -2.14982 -2.99073 -5.58954 -5.64916
0.385923 0 0.495988 1.99519 1.88701 5.18748 3.56435
0.386812 0 0.642453 1.4759 -1.35108 3.83734 -2.55205
0.387704 0 1.6201 2.03226 -4.46398 5.28387 -8.43196
0.388598 0 2.16067 -0.685777 -5.80075 -1.78302 -10.957
0.389494 0 0.465701 -1.11632 1.35951 -2.90244 2.56797
0.390391 0 1.27165 0.707875 -3.6927 1.84048 -6.9751
0.391291 0 1.21276 -0.807489 0.402636 -2.09947 0.760535
0.392193 0 0.982805 -2.43439 3.21554 -6.32942 6.0738
0.393098 0 0 0 0 0 0
0.394004 0 0.611082 0.754778 -2.24098 1.96242 -4.23296
0.394912 0 0.561175 1.61854 -0.314925 4.2082 -0.594858
0.395822 0 2.74734 -1.03664 -6.24727 -2.69527 -11.8004
0.396735 0 0.749072 -0.145969 -2.45587 -0.379518 -4.63887
0.397649 0 1.66739 5.46115 1.22455 14.199 2.31304
0.398566 0 0.521288 0.00293013 -1.82743 0.00761834 -3.45181
0.399485 0 3.40789 5.22438 -9.82271 13.5834 -18.554
0.400406 0 0 0 0 0 0
0.401329 0 2.04519 -0.194606 -5.89713 -0.505976 -11.139
0.402254 0 0.558373 -1.38303 1.82665 -3.59588 3.45034
0.403181 0 1.26759 4.08769 1.23058 10.628 2.32444
0.404111 0 0.568847 -0.132815 -1.83644 -0.345318 -3.46884
0.405042 0 0.70889 -1.75645 2.32176 -4.56677 4.38555
0.405976 0 1.65112 -0.626681 3.87689 -1.62937 7.32301
0.406912 0 1.05281 -1.84906 0.789855 -4.80757 1.49195
0.40785 0 0 0 0 0 0
0.40879 0 0 0 0 0 0
0.409732 0 0 0 0 0 0
0.410677 0 0.649399 0.0835062 -2.34889 0.217116 -4.43679
0.411624 0 0.498244 1.03144 -1.28063 2.68175 -2.41896
0.412573 0 0 0 0 0 0
0.413524 0 1.10202 -2.58324 2.96765 -6.71642 5.60555
0.414477 0 0.521002 0.734766 -1.83291 1.91039 -3.46216
0.415432 0 1.8585 4.66298 -2.95733 12.1237 -5.58607
0.41639 0 0.756567 -1.3213 0.288619 -3.43538 0.545169
0.41735 0 0 0 0 0 0
0.418312 0 1.26493 -1.08945 -1.18204 -2.83257 -2.23274
0.419276 0 0 0 0 0 0
0.420243 0 0.416858 -0.453679 -0.659697 -1.17956 -1.2461
0.421212 0 1.66404 -1.3805 1.27018 -3.58931 2.39922
0.422183 0 2.16871 2.02712 -1.53136 5.27051 -2.89256
0.423156 0 0 0 0 0 0
0.424131 0 0.472856 1.75359 1.14365 4.55933 2.16022
0.425109 0 0.480299 -0.832359 0.161047 -2.16413 0.3042
0.426089 0 1.68711 -1.49046 -1.35317 -3.87521 -2.55599
0.427071 0 2.3024 -3.59857 0.115064 -9.35629 0.217343
0.428056 0 0 0 0 0 0
0.429042 0 2.10642 -2.29739 -1.76417 -5.9732 -3.33232
0.430032 0 0.736036 -1.32234 0.409176 -3.43808 0.772888
0.431023 0 1.47534 1.89607 0.244319 4.92977 0.461491
0.432016 0 0.823707 2.48467 -0.121212 6.46015 -0.228955
0.433012 0 0.581935 0.653132 -2.17678 1.69814 -4.11169
0.434011 0 3.66712 -8.50061 9.49006 -22.1016 17.9257
0.435011 0 0.500326 -1.21051 1.50948 -3.14732 2.85124
0.436014 0 0 0 0 0 0
0.437019 0 1.2087 -2.67202 2.57645 -6.94726 4.86662
0.438026 0 2.67284 -4.3417 0.840279 -11.2884 1.58719
0.439036 0 1.08976 -0.388532 -1.0157 -1.01018 -1.91855
0.440048 0 2.21741 -3.22323 2.47723 -8.38039 4.67921
0.441063 0 0.457902 1.51715 0.398908 3.9446 0.753493
